conceptType,conceptUri,preferredLabel,status,skillType,reuseLevel,altLabels,description,broaderConceptUri,broaderConceptPT
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e16fca1b-b3e2-4823-bba1-7c755c1caf58,تقديم المشورة بشأن تلوث النترات,released,skill/competence,sector-specific,,"تقديم المشورة حول وقع وعواقب التلوث (بما في ذلك تلوث التربة من جراء استعمال الأسمدة) بسبب انبعاثات أكاسيد النتروجين التي تساهم في استنفاد طبقة الأوزون، واقتراح الحلول لتخفيف هذه الأعمال.
    ",http://data.europa.eu/esco/skill/062a9fde-cd91-44f9-9a2f-9e2bc3b281fd,تقديم المشورة بشأن القضايا البيئية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e1da04bb-4de8-4d17-af8a-75ea893fe36a,تعزيز السلوك المسؤول للمستهلك,released,skill/competence,occupation-specific,,تعزيز السياسات والإجراءات والبرامج التعليمية التي تشجع أنماط الحياة الصحية والمشاركة الإيجابية في الاستهلاك المستدام، والتي تؤدي إلى تغييرات في مواقف المستهلكين وعادات التسوق والتوقعات.,http://data.europa.eu/esco/skill/efb60300-0d55-4b2c-8038-8409587a4727,ترويج المنتجات أو الخدمات أو البرامج
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2028206-3060-4e81-8350-77baefabefde,الاشراف على الأراضي الرطبة في تطوير المشاريع,released,skill/competence,cross-sector,,القيام بالإشراف والاستجابة على نحو استباقي للتحديات التي تمثلها الأراضي الرطبة في تطوير المشاريع. السعي جاهدًا للعناية بالأراضي الرطبة والحفاظ عليها مع إيجاد الحلول البيئية الأكثر فاعلية من حيث التكلفة لتطوير مشاريع البنية التحتية.,http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d | http://data.europa.eu/esco/skill/d5dbc342-8e39-4998-8237-ebbe05a381ce,مراقبة الظروف البيئية | إدارة مشاريع البحث والتطوير
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e2bb641f-f647-4229-a48e-9a5ef3526c23,ضمان سلامة الأنواع المهددة بالانقراض والمناطق المحمية,released,skill/competence,sector-specific,,التأكد من أن المشروعات لا تؤثر سلبًا في الطيور المهاجرة أو الأنواع الحيوانية النادرة أو المهدَّدة بالانقراض أو المواطن بالغة الأهمية أو المناطق المحمية بيئيًّا.,http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6,الالتزام بقوانين ومعايير حماية البيئة
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e361af91-3e68-4e59-b0e2-bca0ffb416fa,الطاقة البحرية,released,knowledge,sector-specific,,"الطاقة المتولدة من الحركة الطبيعية للمياه مثل أمواج المحيط والمد والجزر والتيارات وكذلك من الاختلافات في درجة حرارة المياه كطاقة حرارية للمياه الباردة العميقة.  وعلاوة على ذلك، يتم تسخيرها كمصدر للطاقة المتجددة.
	",http://data.europa.eu/esco/skill/f8413360-6114-40de-a276-c59b764b9913 | http://data.europa.eu/esco/isced-f/0713,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e36c1f47-3913-4d35-a6ae-fd9a7243483f,تصميم شبكة التهوية,released,skill/competence,sector-specific,,"إعداد مشروع شبكة التهوية إعداد ورسم مخطط التهوية بالاستعانة ببرنامج متخصص. تصميم أنظمة التدفئة أو التبريد حسب الطلب. تحسين كفاءة شبكة التهوية من أجل خفض استهلاكها للطاقة، بما في ذلك التفاعل ما بين المباني شبه منعدمة الطاقة (nZEB)، واستخدامها واستراتيجية التهوية الصحيحة.
    ",http://data.europa.eu/esco/skill/6caa915b-b80d-4b43-8bbc-54914e0d5032 | http://data.europa.eu/esco/skill/b2c688b0-9106-466d-8b88-eafdfe608e7d,تنظيم تهوية المنجم | تصميم الهياكل أو المرافق
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e381f278-7218-4f30-a7b6-34dc3eb7e4a8,إعادة التحريج,released,knowledge,sector-specific,,"طرق استعادة المناطق المنزوعة الغابات لعكس اتجاه تدمير الغابات وإعادة تخضير عدد كبير من الهكتارات.  وتعد استراتيجيات مثل زراعة أشجار جديدة أو حماية النظم الإيكولوجية من التدمير أو بذر البذور جزءاً لا يتجزأ من أساليب إعادة التحريج هذه.
	",http://data.europa.eu/esco/isced-f/082,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3f2c37f-e484-4b4c-ad82-f565a2b98f89,مراقبة الإدارة البيئية,released,knowledge,sector-specific,,الأجهزة والمعدات اللازمة لقياس المعايير البيئية ومراقبتها مباشرةً.,http://data.europa.eu/esco/isced-f/0712,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e3fcd642-5f9c-48ee-be58-258dd895d281,جمع البيانات البيولوجية,released,skill/competence,cross-sector,,جمع العينات البيولوجية وتسجيل وتلخيص البيانات البيولوجية لاستخدامها في الدراسات التقنية، وكذلك تطوير خطط الإدارة البيئية والمنتجات البيولوجية.,http://data.europa.eu/esco/skill/29dcc31e-a8d6-4a62-b3c1-2de81e966e39,جمع المعلومات من المصادر المادية أو الإلكترونية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e45507ff-c1e2-4e0c-92fb-b6c0e6cb6245,الأنظمة الفلطاضوئية,released,knowledge,sector-specific,,"الأنظمة التي تُحوّل مصدراً متجدداً مثل الشمس إلى طاقة كهربائية. واستناداً إلى سلسلة تحويل الطاقة، يمكن تقسيم الأنظمة الفلطاضوئية إلى ثلاثة أنواع: الأنظمة الفلطاضوئية المباشرة للشبكة، وأنظمة التفاعل الشبكي، والأنظمة الفلطاضوئية الخارجة عن الشبكة.
	",http://data.europa.eu/esco/isced-f/0713 | http://data.europa.eu/esco/skill/05e5e14f-ffa6-4106-b311-c6335ccc2bd2,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4698f9f-bb23-486e-a74a-c8f3a19c3132,التحقيق في التلوث,released,skill/competence,cross-sector,,إجراء اختبارات لمعرفة عوامل التلوث في منطقة ما أو على الأسطح والمواد من أجل تحديد السبب وطبيعته ومدى الخطر والأضرار.,http://data.europa.eu/esco/skill/d519fadd-85bf-475f-bf14-c53a0290687d,مراقبة الظروف البيئية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4a3c9af-8a5d-49cc-95bb-b77e41588746,معالجة العسل المحصود,released,skill/competence,sector-specific,,جمع ومعالجة العسل وفقًا للوائح الصحة والسلامة والأمن الحيوي.,http://data.europa.eu/esco/skill/ceca8bbe-cd58-49b4-8ef4-9a34a5ac0f75,تشغيل ماكينات معالجة الأغذية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e4ff825c-7376-4135-93cd-3892fd67b7c1,وضع استراتيجيات علاجية بيئية,released,skill/competence,cross-sector,,وضع إستراتيجيات لإزالة التلوث والشوائب من التربة أو المياه الجوفية أو المياه السطحية أو الرواسب، مع مراعاة لوائح العلاج البيئي والتكنولوجيات المتاحة.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/0d75a128-bd88-4c1b-b70d-8e963aeb490c | http://data.europa.eu/esco/skill/8ed41305-4abf-4b54-9f8f-0e043d26feba | http://data.europa.eu/esco/skill/7a8fb784-67fa-41e9-a75c-6b491d91f800 | http://data.europa.eu/esco/skill/507e2b21-1285-47e9-bf09-0db794df1bf0,تبني سبل تخفيف وطأة الاستهلاك السلبية | تبني سبل تقليل التلوث | تطوير السياسات والأنظمة | وضع استراتيجية لحل المشاكل | وضع السياسة البيئية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e52c1125-1d27-4e3d-afc9-761ee5f678b3,الحفاظ على الأشجار وحمايتها,released,knowledge,sector-specific,,المتطلبات البيئية للحفاظ على الأشجار وحمايتها.,http://data.europa.eu/esco/isced-f/0821,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e541c69c-ea80-4b17-87cb-4001d0b9d303,تقييم الأثر البيئي,released,skill/competence,cross-sector,,رصد التأثيرات البيئية وإجراء التقييمات لتحديد المخاطر البيئية للمنظمة والحد منها مع مراعاة التكاليف.,http://data.europa.eu/esco/skill/4c3ab565-747c-4db3-8c47-79e8d6f98cf4 | http://data.europa.eu/esco/skill/d3a8ef9c-8572-438c-91dc-010537070be3 | http://data.europa.eu/esco/skill/7dd94ad3-13d6-43fe-8b94-51fcbf67ced9 | http://data.europa.eu/esco/skill/c4ba12d1-4698-42fa-8abb-789462ea2586 | http://data.europa.eu/esco/skill/8064ae65-5d1b-44e1-9aaf-246a4285a9a6 | http://data.europa.eu/esco/skill/d86babea-bf8b-4552-81a8-daf706066ad6,تبني سبل تخفيف وطأة الاستهلاك السلبية | إدارة الأثر البيئي | التفكير الناقد | حماية البيئة من تأثير التكنولوجيات الرقمية | الالتزام بقوانين ومعايير حماية البيئة | إدارة الأثر البيئي للعمليات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5727f3b-0dc9-4daf-84e0-d5789b33a6d9,إيكولوجيا الغابات,released,knowledge,cross-sector,,النظم البيئية المنتشرة في الغابات، بدءًا من البكتيريا إلى الأشجار وأنواع التربة.,http://data.europa.eu/esco/isced-f/0521,
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5deced2-5636-4ff2-b9bc-dca6cbfc5f72,تصميم نظام يجمع ما بين الحرارة والقدرة,released,skill/competence,sector-specific,,"تقدير طلب المبنى للتدفئة والتبريد، وتحديد حاجة المنازل للمياه الساخنة. رسم مخطط هيدرولي ملائم لوحدة الجمع ما بين الحرارة والقدرة مع ضمان حرارة الرجوع وعدد مبدلات التشغيل/الإيقاف المقبولة.
	",http://data.europa.eu/esco/skill/39fa260c-4f85-48e3-83ce-e292e696c233,تصميم الأنظمة أو المعدات الكهربائية أو الإلكترونية
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e5f77488-7561-475a-9888-decd2443d37a,تدريب الموظفين على إدارة النفايات,released,skill/competence,sector-specific,,تدريب موظفي المنشأة التي تتعامل مع إدارة النفايات، أو موظفي المنظمة المسؤولين عن إستراتيجيات إدارة النفايات، على التحسينات التي يمكن إجراؤها لتقليل النفايات، وزيادة كفاءة معالجة النفايات والتخلص منها، وضمان الامتثال لتشريعات النفايات والبيئة.,http://data.europa.eu/esco/skill/699e7c26-6502-4e78-a823-3656ff5a5b8b | http://data.europa.eu/esco/skill/6c4fa8c8-e9e1-49b5-897f-6b61fe649488 | http://data.europa.eu/esco/skill/73a9561d-112c-4d8a-9d5f-b2c11c5bbd5f,إعطاء تعليمات للآخرين | التدريب على الإجراءات التشغيلية | إدارة النفايات
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/e64d28b8-9379-440b-ba77-2738486f8e4a,التحكم في روائح إنتاج غذاء الحيوانات المحضر,released,skill/competence,occupation-specific,,التحكم في الروائح الناتجة عن الطحن والتدفئة والتبريد وتصريف المخلفات السائلة والانبعاثات الأخرى. مع إمكانية استخدام مؤكِسد حراري لهذا الغرض.,http://data.europa.eu/esco/skill/18f2a44e-28ef-4ae3-8ea2-347e33bd9a4b,تشغيل آلات لتصنيع المنتجات
